ETF,ETF_Display_Name,Sector,Representative_Stock_Ticker,Representative_Company_Name,Why_Selected,Permno,Date,Open,High,Low,Close,Price,Return,Volume
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-15,112.8,113.57,110.97,111.61,111.61,-0.006056,12182935.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-16,111.88,112.19,110.385,110.64,110.64,-0.008691,11782202.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-17,111.63,112.91,111.18,112.24,112.24,0.014461,13460069.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-20,112.0,113.15,111.98,112.7,112.7,0.004098,9523617.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-21,112.89,113.3601,111.99,112.71,112.71,8.9e-05,9202349.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-22,113.45,115.18,113.08,114.71,114.71,0.017745,12938790.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-23,116.63,116.85,115.36,115.98,115.98,0.011071,15001088.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-24,116.35,116.47,115.18,115.39,115.39,-0.005087,9919409.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-27,115.695,115.985,115.1,115.94,115.94,0.004766,10975412.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-28,115.49,116.18,114.99,115.03,115.03,-0.007849,9535211.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-29,114.92,117.05,114.81,116.45,116.45,0.012345,12570572.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-30,116.425,116.52,114.53,114.69,114.69,-0.015114,16172943.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-10-31,113.975,115.225,112.6225,114.36,114.36,-0.002877,20213352.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-03,114.5,114.99,113.64,113.76,113.76,-0.005247,12290304.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-04,113.38,114.3501,112.51,114.14,114.14,0.00334,16860741.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-05,114.09,115.18,113.67,113.68,113.68,-0.00403,12400921.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-06,113.64,114.935,113.64,114.5,114.5,0.007213,14219654.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-07,115.21,117.505,114.9,117.22,117.22,0.023756,17181149.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-10,117.44,118.45,115.455,118.22,118.22,0.008531,13047958.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-11,118.83,120.8099,118.83,119.78,119.78,0.013196,16077101.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-12,119.1,119.28,117.79,118.12,118.12,-0.013859,13790889.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-13,118.63,119.76,118.28,118.79,118.79,0.005672,17291874.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-14,118.45,119.48,116.6564,119.29,119.29,0.01288,17064267.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-17,118.97,119.5,117.11,117.68,117.68,-0.013497,16034860.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-18,117.26,119.48,116.48,119.03,119.03,0.011472,15808518.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-19,116.85,118.18,115.93,117.35,117.35,-0.014114,15919239.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-20,117.98,119.005,116.74,117.02,117.02,-0.002812,14401011.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-21,116.99,117.38,115.65,117.08,117.08,0.000513,15667596.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-24,117.2,117.2,114.74,115.97,115.97,-0.009481,18034923.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-25,115.18,115.9,114.19,114.51,114.51,-0.01259,14434558.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-26,114.41,115.7391,114.31,114.77,114.77,0.002271,11650597.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-11-28,114.95,118.74,114.82,115.92,115.92,0.01002,7240825.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-01,116.1,117.41,116.1,116.63,116.63,0.006125,12658100.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-02,116.44,116.6,114.69,115.38,115.38,-0.010718,14607704.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-03,115.945,117.98,115.875,117.8,117.8,0.020974,16819130.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-04,117.5,118.34,116.66,117.14,117.14,-0.005603,13686897.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-05,116.75,118.775,116.41,116.54,116.54,-0.005122,12516864.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-08,115.83,117.0,115.04,115.98,115.98,-0.004805,14904164.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-09,116.9,120.47,116.89,118.25,118.25,0.019572,23790815.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-10,118.725,119.865,118.37,119.54,119.54,0.010909,19845192.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-11,119.11,120.36,119.065,119.54,119.54,0.0,14781787.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-12,119.44,119.92,118.31,118.82,118.82,-0.006023,14459538.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-15,119.01,119.03,116.85,117.76,117.76,-0.008921,16358669.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-16,116.765,116.84,114.61,114.68,114.68,-0.026155,17638716.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-17,115.21,117.62,115.17,117.41,117.41,0.023805,18502152.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-18,116.99,116.99,115.63,116.54,116.54,-0.00741,13705560.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-19,116.75,117.57,115.955,116.69,116.69,0.001287,45412814.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-22,117.335,118.46,117.335,118.15,118.15,0.012512,11768611.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-23,118.47,120.03,118.32,119.42,119.42,0.010749,12567630.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-24,119.33,120.05,119.1177,119.22,119.22,-0.001675,6137406.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-26,118.885,119.55,118.53,119.11,119.11,-0.000923,8066129.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-29,120.15,121.2998,119.4,120.53,120.53,0.011922,14782512.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-30,121.1,121.796,120.63,120.99,120.99,0.003816,11150486.0
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2025-12-31,121.18,121.26,119.865,120.34,120.34,-0.005372,10559866.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-04,127.5,127.8579,124.78,125.87,125.87,-0.009444,16819915.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-05,124.99,126.2995,123.77,125.65,125.65,0.005402,13731206.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-06,129.88,132.77,127.88,131.55,131.55,0.046956,24909056.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-07,135.69,138.19,134.92,135.87,135.87,0.032839,21940387.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-08,135.97,136.35,134.12,136.02,136.02,0.001104,12035126.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-11,134.58,138.2,134.11,138.05,138.05,0.014924,15949048.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-12,139.44,141.6599,138.8301,140.22,140.22,0.015719,18033462.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-13,138.59,140.79,138.1,140.35,140.35,0.000927,14816761.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-14,140.49,142.75,140.0,141.17,141.17,0.005843,18565597.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-15,137.43,141.65,137.01,138.64,138.64,-0.017922,27881016.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-19,139.86,140.7,137.82,138.04,138.04,-0.004328,19843782.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-20,137.82,138.17,135.435,135.97,135.97,-0.014996,16028845.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-21,135.69,136.16,134.325,134.83,134.83,-0.008384,13415022.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-22,132.69,134.4,132.2,133.79,133.79,-0.007713,12933227.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-25,132.14,133.17,130.06,132.12,132.12,-0.012482,14212764.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-26,132.75,133.17,131.34,131.58,131.58,-0.004087,11307819.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-27,129.59,129.85,127.35,127.86,127.86,-0.028272,17603851.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-28,129.9,132.17,128.99,130.11,130.11,0.017597,13761758.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-01-29,131.19,131.72,128.19,128.67,128.67,-0.011068,14808109.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-01,129.4,130.0697,128.475,129.62,129.62,0.007383,11080662.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-02,131.94,134.39,131.22,133.61,133.61,0.030782,12253574.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-03,133.65,135.755,133.51,135.14,135.14,0.011451,10600777.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-04,135.47,138.66,135.47,138.25,138.25,0.023013,12419526.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-05,139.39,139.49,137.38,137.98,137.98,-0.001953,10051265.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-08,138.2,140.3,138.18,140.14,140.14,0.015654,10136384.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-09,139.43,139.98,138.54,139.58,139.58,-0.003996,8614807.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-10,140.0,140.87,139.04,139.66,139.66,0.000573,10323204.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-11,139.66,140.55,138.22,139.27,139.27,-0.002793,9200955.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-12,139.05,141.61,139.0,141.25,141.25,0.014217,8324562.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-16,143.55,145.32,142.4,144.65,144.65,0.024071,12130618.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-17,143.95,145.38,143.12,145.1,145.1,0.003111,10834189.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-18,144.0,145.79,143.4,145.59,145.59,0.003377,10590274.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-19,145.86,148.84,145.86,148.02,148.02,0.016691,11969782.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-22,146.87,150.19,146.79,149.41,149.41,0.009391,11488415.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-23,151.51,152.31,149.59,150.61,150.61,0.008032,16234408.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-24,150.11,153.76,150.11,153.26,153.26,0.017595,15061433.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-25,154.27,154.9,150.59,151.18,151.18,-0.013572,18127707.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-02-26,150.3,150.8741,146.51,147.17,147.17,-0.026525,19829182.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-01,149.52,151.3799,148.48,150.5,150.5,0.022627,14845483.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-02,150.08,151.78,149.84,150.01,150.01,-0.003256,14221724.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-03,151.23,154.98,150.825,152.91,152.91,0.019332,14324103.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-04,152.61,154.3786,148.6201,150.56,150.56,-0.015369,20093905.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-05,153.215,153.49,147.97,150.91,150.91,0.002325,18465108.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-08,152.47,155.46,150.75,152.91,152.91,0.013253,17133270.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-09,151.5,154.25,149.82,151.83,151.83,-0.007063,16238763.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-10,151.91,156.16,151.51,155.13,155.13,0.021735,14342237.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-11,154.11,156.15,153.36,154.32,154.32,-0.005221,11771478.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-12,156.86,157.63,155.0701,156.15,156.15,0.011859,12849532.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-15,156.35,156.92,153.96,155.37,155.37,-0.004995,12103264.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-16,154.09,154.6,152.19,153.51,153.51,-0.011971,12805565.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-17,155.34,156.88,153.05,155.09,155.09,0.010293,13952375.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-18,157.6,161.69,157.11,157.65,157.65,0.016507,21898467.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-19,155.51,155.94,151.19,155.14,155.14,-0.015921,54418832.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-22,152.8,153.97,150.61,150.97,150.97,-0.026879,19944845.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-23,150.33,152.12,148.96,149.46,149.46,-0.010002,17076304.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-24,150.0,153.18,149.86,150.62,150.62,0.007761,13079793.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-25,150.0,152.97,149.33,152.55,152.55,0.012814,15608340.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-26,154.3,155.45,152.55,155.09,155.09,0.01665,16754402.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-29,152.1201,153.7276,151.04,152.68,152.68,-0.015539,17570343.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-30,154.46,155.87,153.88,154.48,154.48,0.011789,13184306.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-03-31,153.28,154.49,152.12,152.23,152.23,-0.014565,16736681.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-04-01,151.9,153.79,151.55,153.71,153.71,0.009722,16561508.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-04-05,154.4,154.94,152.6,153.62,153.62,0.00527,13507979.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-04-06,152.79,154.28,151.86,152.54,152.54,-0.00703,13071554.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-04-07,153.1,155.23,152.65,154.93,154.93,0.015668,16903523.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-04-08,154.0,155.505,152.31,155.12,155.12,0.001226,12335512.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-04-09,155.81,157.042,154.97,156.28,156.28,0.007478,12122400.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-04-12,155.58,157.25,155.57,155.95,155.95,-0.002112,12273355.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-04-13,154.75,155.2,152.43,154.09,154.09,-0.011927,16113557.0
XLF,XLF (Financials),Financials,JPM,JPMORGAN CHASE & CO,Representative large-cap financial stock,47896,2021-04-14,151.47,153.83,150.93,151.21,151.21,-0.01869,19939592.0
